18.439556,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.459651,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.479773,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.499958,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.519813,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.539710,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.559651,0.005000,0.005000,0.000100,90.010002,0.000000,170.000000,true
18.579710,0.005000,0.005000,0.000100,90.010002,0.397931,170.000000,false
18.599669,0.005000,0.005000,0.000100,90.010002,0.006080,170.000000,false
18.619838,0.005000,0.005000,0.000100,90.010002,0.014079,170.000000,false
18.640359,0.005000,0.005000,0.000100,90.029999,0.021876,170.000000,false
18.660327,0.005000,0.005000,0.000100,90.050003,0.029771,170.000000,false
18.680115,0.005000,0.005000,0.000100,90.040001,0.037967,170.000000,false
18.700154,0.005000,0.005000,0.000100,90.029999,0.046014,170.000000,false
18.719805,0.005000,0.005000,0.000100,90.029999,0.053961,170.000000,false
18.739938,0.005000,0.005000,0.000100,90.029999,0.061958,170.000000,false
18.759757,0.005000,0.005000,0.000100,90.029999,0.069955,170.000000,false
18.780006,0.005000,0.005000,0.000100,90.029999,0.077952,170.000000,false
18.799820,0.005000,0.005000,0.000100,90.029999,0.085949,170.000000,false
18.819662,0.005000,0.005000,0.000100,90.029999,0.093946,170.000000,false
18.839847,0.005000,0.005000,0.000100,90.029999,0.101943,170.000000,false
18.860113,0.005000,0.005000,0.000100,90.029999,0.109940,170.000000,false
18.879746,0.005000,0.005000,0.000100,90.040001,0.117836,170.000000,false
18.899776,0.005000,0.005000,0.000100,90.029999,0.125983,170.000000,false
18.919852,0.005000,0.005000,0.000100,90.029999,0.133930,170.000000,false
18.939905,0.005000,0.005000,0.000100,90.029999,0.141927,170.000000,false
18.959874,0.005000,0.005000,0.000100,90.029999,0.149924,170.000000,false
18.979764,0.005000,0.005000,0.000100,90.029999,0.157921,170.000000,false
18.999741,0.005000,0.005000,0.000100,90.029999,0.165918,170.000000,false
19.019824,0.005000,0.005000,0.000100,90.029999,0.173915,170.000000,false
19.040085,0.005000,0.005000,0.000100,90.029999,0.181912,170.000000,false
19.060802,0.005000,0.005000,0.000100,90.029999,0.189909,170.000000,false
19.080134,0.005000,0.005000,0.000100,90.029999,0.197906,170.000000,false
19.099883,0.005000,0.005000,0.000100,90.029999,0.205903,170.000000,false
19.119713,0.005000,0.005000,0.000100,90.029999,0.213900,170.000000,false
19.139713,0.005000,0.005000,0.000100,90.029999,0.221897,170.000000,false
19.160059,0.005000,0.005000,0.000100,90.029999,0.229894,170.000000,false
19.179715,0.005000,0.005000,0.000100,90.029999,0.237891,170.000000,false
19.200006,0.005000,0.005000,0.000100,90.029999,0.245888,170.000000,false
19.219791,0.005000,0.005000,0.000100,90.029999,0.253885,170.000000,false
19.239819,0.005000,0.005000,0.000100,90.029999,0.261882,170.000000,false
19.259732,0.005000,0.005000,0.000100,90.029999,0.269879,170.000000,false
19.279752,0.005000,0.005000,0.000100,90.029999,0.277876,170.000000,false
19.299879,0.005000,0.005000,0.000100,90.029999,0.285873,170.000000,false
19.319857,0.005000,0.005000,0.000100,90.029999,0.293870,170.000000,false
19.340182,0.005000,0.005000,0.000100,90.029999,0.301867,170.000000,false
19.360273,0.005000,0.005000,0.000100,90.029999,0.309864,170.000000,false
19.379742,0.005000,0.005000,0.000100,90.029999,0.317861,170.000000,false
19.399667,0.005000,0.005000,0.000100,90.029999,0.325858,170.000000,false
19.419713,0.005000,0.005000,0.000100,90.029999,0.333855,170.000000,false
19.439792,0.005000,0.005000,0.000100,90.029999,0.341852,170.000000,false
19.459734,0.005000,0.005000,0.000100,90.029999,0.349849,170.000000,false
19.479669,0.005000,0.005000,0.000100,90.029999,0.357846,170.000000,false
19.499762,0.005000,0.005000,0.000100,90.029999,0.365843,170.000000,false
19.519727,0.005000,0.005000,0.000100,90.029999,0.373840,170.000000,false
19.539741,0.005000,0.005000,0.000100,90.029999,0.381837,170.000000,false
19.559765,0.005000,0.005000,0.000100,90.040001,0.389733,170.000000,false
19.579712,0.005000,0.005000,0.000100,90.040001,0.397779,170.000000,false
19.599730,0.005000,0.005000,0.000100,90.040001,0.405775,170.000000,false
19.619744,0.005000,0.005000,0.000100,90.050003,0.413670,170.000000,false
19.639797,0.005000,0.005000,0.000100,90.050003,0.421715,170.000000,false
19.659844,0.005000,0.005000,0.000100,90.059998,0.429609,170.000000,false
19.679735,0.005000,0.005000,0.000100,90.080002,0.437451,170.000000,false
