16.080257,0.004500,0.006000,0.000100,171.809998,0.423267,170.000000,false
16.099962,0.004500,0.006000,0.000100,171.899994,0.423184,170.000000,false
16.119897,0.004500,0.006000,0.000100,172.059998,0.421866,170.000000,false
16.140059,0.004500,0.006000,0.000100,172.119995,0.421842,170.000000,false
16.159855,0.004500,0.006000,0.000100,172.190002,0.421214,170.000000,false
16.180015,0.004500,0.006000,0.000100,172.350006,0.419762,170.000000,false
16.199795,0.004500,0.006000,0.000100,172.429993,0.419511,170.000000,false
16.219991,0.004500,0.006000,0.000100,172.479996,0.419138,170.000000,false
16.239855,0.004500,0.006000,0.000100,172.509995,0.418802,170.000000,false
16.259908,0.004500,0.006000,0.000100,172.580002,0.417977,170.000000,false
16.280101,0.004500,0.006000,0.000100,172.669998,0.417152,170.000000,false
16.299972,0.004500,0.006000,0.000100,172.699997,0.416993,170.000000,false
16.319934,0.004500,0.006000,0.000100,172.729996,0.416530,170.000000,false
16.339996,0.004500,0.006000,0.000100,172.759995,0.416064,170.000000,false
16.359925,0.004500,0.006000,0.000100,172.800003,0.415498,170.000000,false
16.380073,0.004500,0.006000,0.000100,172.839996,0.414977,170.000000,false
16.399822,0.004500,0.006000,0.000100,172.839996,0.414836,170.000000,false
16.419807,0.004500,0.006000,0.000100,172.839996,0.414496,170.000000,false
16.439885,0.004500,0.006000,0.000100,172.850006,0.414059,170.000000,false
16.459853,0.004500,0.006000,0.000100,172.850006,0.413767,170.000000,false
16.479807,0.004500,0.006000,0.000100,172.850006,0.413425,170.000000,false
16.499820,0.004500,0.006000,0.000100,172.850006,0.413083,170.000000,false
16.519887,0.004500,0.006000,0.000100,172.839996,0.412837,170.000000,false
16.539831,0.004500,0.006000,0.000100,172.839996,0.412446,170.000000,false
16.559907,0.004500,0.006000,0.000100,172.839996,0.412105,170.000000,false
16.579857,0.004500,0.006000,0.000100,172.839996,0.411764,170.000000,false
16.600105,0.004500,0.006000,0.000100,172.839996,0.411424,170.000000,false
16.619843,0.004500,0.006000,0.000100,172.839996,0.411083,170.000000,false
16.640063,0.004500,0.006000,0.000100,172.839996,0.410742,170.000000,false
16.659939,0.004500,0.006000,0.000100,172.830002,0.410497,170.000000,false
16.679809,0.004500,0.006000,0.000100,172.830002,0.410108,170.000000,false
16.699955,0.004500,0.006000,0.000100,172.830002,0.409768,170.000000,false
16.719806,0.004500,0.006000,0.000100,172.839996,0.409332,170.000000,false
16.740042,0.004500,0.006000,0.000100,172.839996,0.409042,170.000000,false
16.759769,0.004500,0.006000,0.000100,172.839996,0.408701,170.000000,false
16.780010,0.004500,0.006000,0.000100,172.839996,0.408360,170.000000,false
16.799887,0.004500,0.006000,0.000100,172.830002,0.408115,170.000000,false
16.819894,0.004500,0.006000,0.000100,172.850006,0.407533,170.000000,false
16.839969,0.004500,0.006000,0.000100,172.850006,0.407291,170.000000,false
16.859923,0.004500,0.006000,0.000100,172.839996,0.407046,170.000000,false
16.879905,0.004500,0.006000,0.000100,172.850006,0.406559,170.000000,false
16.900011,0.004500,0.006000,0.000100,172.850006,0.000000,170.000000,false
16.919892,0.004500,0.006000,0.000100,172.850006,0.000000,170.000000,false
16.939923,0.004500,0.006000,0.000100,172.850006,0.000000,170.000000,false
16.959869,0.004500,0.006000,0.000100,172.830002,0.000000,170.000000,false
16.979877,0.004500,0.006000,0.000100,172.779999,0.000000,170.000000,false
16.999932,0.004500,0.006000,0.000100,172.800003,0.000000,170.000000,false
17.019916,0.004500,0.006000,0.000100,172.800003,0.000000,170.000000,false
17.039889,0.004500,0.006000,0.000100,172.800003,0.000000,170.000000,false
17.059926,0.004500,0.006000,0.000100,172.800003,0.000000,-90.000000,false
17.079917,0.004500,0.006000,0.000100,172.789993,0.000000,-90.000000,false
17.100063,0.004500,0.006000,0.000100,172.789993,0.000000,-90.000000,false
17.120039,0.004500,0.006000,0.000100,172.789993,0.000000,-90.000000,false
17.139864,0.004500,0.006000,0.000100,172.789993,0.000000,-90.000000,false
17.159910,0.004500,0.006000,0.000100,172.800003,0.000000,-90.000000,false
17.179859,0.004500,0.006000,0.000100,172.800003,0.000000,-90.000000,false
17.200236,0.004500,0.006000,0.000100,172.800003,0.000000,-90.000000,false
17.219902,0.004500,0.006000,0.000100,172.789993,0.000000,-90.000000,false
17.240082,0.004500,0.006000,0.000100,172.789993,0.000000,-90.000000,false
