15.740617,0.003000,0.003000,0.000100,48.980000,-0.517867,0.000000,false
15.759914,0.003000,0.003000,0.000100,47.889999,-0.509211,0.000000,false
15.779393,0.003000,0.003000,0.000100,45.820000,-0.505950,0.000000,false
15.799798,0.003000,0.003000,0.000100,44.750000,-0.510425,0.000000,false
15.820333,0.003000,0.003000,0.000100,43.730000,-0.510239,0.000000,false
15.839677,0.003000,0.003000,0.000100,42.689999,-0.509580,0.000000,false
15.859564,0.003000,0.003000,0.000100,41.660000,-0.509040,0.000000,false
15.879733,0.003000,0.003000,0.000100,40.660000,-0.508629,0.000000,false
15.899394,0.003000,0.003000,0.000100,37.689999,-0.492131,0.000000,false
15.919561,0.003000,0.003000,0.000100,36.700001,-0.501263,0.000000,false
15.939519,0.003000,0.003000,0.000100,35.740002,-0.500677,0.000000,false
15.960598,0.003000,0.003000,0.000100,34.779999,-0.499884,0.000000,false
15.980023,0.003000,0.003000,0.000100,32.910000,-0.491699,0.000000,false
16.000574,0.003000,0.003000,0.000100,31.990000,-0.495608,0.000000,false
16.019601,0.003000,0.003000,0.000100,31.070000,-0.494712,0.000000,false
16.040702,0.003000,0.003000,0.000100,29.270000,-0.486668,0.000000,false
16.060950,0.003000,0.003000,0.000100,28.389999,-0.490332,0.000000,false
16.079720,0.003000,0.003000,0.000100,26.650000,-0.482411,0.000000,false
16.100356,0.003000,0.003000,0.000100,25.799999,-0.485859,0.000000,false
16.120093,0.003000,0.003000,0.000100,24.969999,-0.484967,0.000000,false
16.140047,0.003000,0.003000,0.000100,24.139999,-0.483925,0.000000,false
16.159550,0.003000,0.003000,0.000100,23.330000,-0.482995,0.000000,false
16.179630,0.003000,0.003000,0.000100,20.959999,-0.469343,0.000000,false
16.199630,0.003000,0.003000,0.000100,20.200001,-0.476325,0.000000,false
16.219647,0.003000,0.003000,0.000100,19.440001,-0.475211,0.000000,false
16.239512,0.003000,0.003000,0.000100,18.709999,-0.474294,0.000000,false
16.259659,0.003000,0.003000,0.000100,18.000000,-0.473344,0.000000,false
16.279586,0.003000,0.003000,0.000100,17.290001,-0.472251,0.000000,false
16.299542,0.003000,0.003000,0.000100,15.910000,-0.465716,0.000000,false
16.319823,0.003000,0.003000,0.000100,14.590000,-0.462931,0.000000,false
16.339843,0.003000,0.003000,0.000100,13.920000,-0.465006,0.000000,false
16.360754,0.003000,0.003000,0.000100,13.300000,-0.464194,0.000000,false
16.380643,0.003000,0.003000,0.000100,12.680000,-0.463095,0.000000,false
16.399359,0.003000,0.003000,0.000100,11.520000,-0.457606,0.000000,false
16.419632,0.003000,0.003000,0.000100,10.960000,-0.459584,0.000000,false
16.439835,0.003000,0.003000,0.000100,9.870000,-0.458609,0.000000,false
16.459574,0.003000,0.003000,0.000100,9.350000,-0.453440,0.000000,false
16.480417,0.003000,0.003000,0.000100,8.840000,-0.455190,0.000000,false
16.499494,0.003000,0.003000,0.000100,7.850000,-0.450291,0.000000,false
16.520483,0.003000,0.003000,0.000100,7.360000,-0.451763,0.000000,false
16.540566,0.003000,0.003000,0.000100,6.880000,-0.450785,0.000000,false
16.559700,0.003000,0.003000,0.000100,6.420000,-0.449891,0.000000,false
16.579787,0.003000,0.003000,0.000100,5.510000,-0.445241,0.000000,false
16.599535,0.003000,0.003000,0.000100,5.080000,-0.446656,0.000000,false
16.620805,0.003000,0.003000,0.000100,4.210000,-0.442099,0.000000,false
16.640694,0.003000,0.003000,0.000100,3.780000,-0.443235,0.000000,false
